,gene_name,centrality,rank
2809,Ephb6,0.7221815773600493,3035
2816,Epor,0.5149438671490748,7567
2862,Esm1,0.6088187666961083,5322
2918,F12,0.42643775264003203,9389
2919,F13a1,0.485121876335983,8261
2922,F5,0.4113098182525645,9621
2958,Fam131a,0.47546825847479446,8469
2960,Fam132a,0.9131520505822673,491
2986,Fam19a5,0.7285514219645557,2909
2990,Fam20c,0.5159043279674767,7542
3001,Fam3c,0.4750809661779474,8478
3035,Fap,0.8278397839819733,1489
3050,Fbln1,0.5132493957245075,7616
3051,Fbln2,0.7134348478275944,3203
3052,Fbln5,0.5191024658624261,7471
3053,Fbln7,0.8023324059602686,1840
3054,Fbn1,0.5545486927462671,6603
3112,Fetub,0.5434068233179132,6879
3120,Fgf1,0.6208840221061218,5055
3121,Fgf10,0.6445548343817807,4519
3124,Fgf13,0.7577833250000748,2454
3126,Fgf15,0.4256029318159897,9403
3127,Fgf17,0.5482956054630966,6744
3128,Fgf18,0.44156484041925487,9155
3129,Fgf2,0.6062958721972218,5368
3130,Fgf22,0.43041195238004787,9329
3131,Fgf23,0.6311309137773513,4795
3132,Fgf7,0.6818192697346614,3801
3133,Fgf9,0.48118300899370936,8342
3134,Fgfbp1,0.42792318386650685,9367
3142,Fgl1,0.4021952188708199,9717
3143,Fgl2,0.5287897043199934,7233
3151,Fibin,0.4234900591881791,9439
3160,Fjx1,0.44712105730858376,9057
3198,Fmod,0.5946205165557682,5631
3200,Fn1,0.782889074941998,2104
3210,Folr1,0.48487060218399475,8272
3248,Frzb,0.5372170631459707,7017
3250,Fshb,0.4894341078059468,8164
3252,Fstl1,0.7529392689096476,2527
3253,Fstl3,0.6951521949009382,3551
3261,Fuca2,0.5822828578817525,5928
3264,Fuom,0.6425566241783295,4553
3328,Gal,0.36800961182116343,9928
3336,Galnt1,0.49778983465709886,7987
3340,Galnt2,0.707146623040753,3315
3358,Gas6,0.537780071056117,7002
3361,Gast,0.46373110694739766,8731
3397,Gdf10,0.6848789824210687,3747
3398,Gdf9,0.43079371672334066,9324
3413,Gfod2,0.9134472620961891,487
3418,Gfra4,0.64569555043588,4502
3424,Ggh,0.49319483426791527,8082
3431,Gh,0.5066707160791358,7774
3434,Ghr,0.8002399241851118,1872
3435,Ghrh,0.39476727911504117,9774
3437,Ghrl,0.6014470439158267,5504
3462,Gkn2,0.45990809185745196,8823
3465,Glb1l,0.6636011623340778,4146
3504,Gm6484,0.5549439020324652,6592
3526,Gnas,0.7495184333714529,2575
3582,Gpc1,0.6034733600305644,5456
3583,Gpc3,0.8194197547555002,1600
3584,Gpc4,0.6360238082570766,4688
3585,Gpc6,0.6454430239295641,4506
3591,Gpld1,0.7121461864407775,3222
3618,Gpr56,0.681418290213194,3812
3625,Gpr98,0.4841828871615458,8283
3638,Gpx3,0.6964651014566523,3525
3640,Gpx7,0.5147614688798355,7572
3652,Grem1,0.5328685939860858,7130
3653,Grem2,0.6119781909278583,5254
3680,Grn,0.9245157491065963,376
3681,Grp,0.38940655645074224,9812
3690,Gsn,0.8820342109534617,805
3765,Hapln1,0.5082834850381031,7732
3766,Hapln2,0.4955162938016084,8035
3779,Hbegf,0.6775062012431634,3881
3782,Hc,0.40915997573128177,9641
3842,Hhip,0.5927050150097506,5689
3854,Hilpda,0.7020139662921112,3430
3883,Hmgb1,0.7276492894220685,2924
3922,Hp,0.7802552432062084,2144
3951,Hsd17b11,0.6879949451404339,3687
3963,Hsp90b1,0.629262140274905,4844
3981,Hspg2,0.4862881595834661,8238
